"Status","Progress","Duration__in_seconds_","Finished","DistributionChannel","UserLanguage","Gender","Age","Race_White","Race_Black","Race_American_Indian","Race_Asian","Race_Native_Hawaiian","Race_Other","Race_Other_Text","Ethnicity","Type_of_Phone","Type_of_Phone_Other_Text","Timing_First_Click_1","Timing_Last_Click_1","Timing_Page_Submit_1","Timing_Click_Count_1","Timing_First_Click_2","Timing_Last_Click_2","Timing_Page_Submit_2","Timing_Click_Count_2","Frequency_Text_Messages","Frequency_Text_Communication","Frequency_Text_Communication_iPhone","Frequency_Text_Communication_Android","Emoji_Use_Attitude_Useless_Useful","Emoji_Use_Attitude_Uninteresting_Interesting","Emoji_Use_Attitude_Boring_Fun","Emoji_Use_Attitude_Easy_Hard","Emoji_Use_Attitude_Informal_Formal","Emoji_Use_Attitude_Bad_Good","Emoji_Use_Motive_Express_Feeling_To_Others","Emoji_Use_Motive_Strengthen_Message_Content","Emoji_Use_Motive_Soften_Message_Content","Emoji_Use_Motive_Make_Content_Ironic_Sarcastic","Emoji_Use_Motive_Make_Content_Fun_Comic","Emoji_Use_Motive_Make_Content_Serious","Emoji_Use_Motive_Make_Content_Positive","Emoji_Use_Motive_Make_Content_Negative","Emoji_Use_Motive_Express_Images_Not_Words","CMC_Effectiveness_Get_What_I_Want","CMC_Effectiveness_Achieve_Goals","CMC_Effectiveness_Interactions_Accomplish_Goals","CMC_Effectiveness_Effective_Conversations","Online_Attitudes_Meeting_People_Important_Regardless_Mode","Online_Attitudes_Never_Use_Internet_To_Make_Friends","Online_Attitudes_Do_Not_Understand_Making_Friends_Online","Online_Attitudes_Online_Relationships_Not_Strong","Online_Attitudes_Like_Making_Friends_Online","Online_Attitudes_Online_Romantic_Partners_Desperate","Online_Attitudes_Nothing_Wrong_Making_Friends_Online","Online_Attitudes_Never_Meet_Online_Offline","Online_Attitudes_Better_Friends_In_Person_Community","Online_Attitudes_Internet_Broadens_Horizons","Online_Attitudes_Internet_Good_For_Relationships","Online_Attitudes_Frown_On_Online_Relationships","Online_Attitudes_Online_Friends_Become_Common","Online_Attitudes_Do_Not_Believe_Find_Love_Online","Online_Attitudes_Online_Relationships_People_Different","Attitudes_Composite","CMC_Effectiveness_Composite","Motives_Composite","Condition","Online_Attitudes_Composite","condition_dummy","q26_2r","q26_3r","q26_4r","q26_6r","q26_8r","q26_9r","q26_12r","q26_14r","q26_15r","online_rel_form","filter_.","AGE_RECODED"
0,100,281,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.735,0,NA,NA,NA,NA,5,3,3,1,4,5,4,1,1,5,5,1,1,7,6,1,4,1,6,4,4,4,5,4,2,2,4,3,2,3,3,2,3,3,2,3,1,2,3.8,4.25,3.55555555555556,1,11.5714285714286,1,3,3,1,3,2,3,3,4,3,2.93333333333333,1,2
0,100,178,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",1,1," ",0,0,3.12,0,NA,NA,NA,NA,7,4,6,2,7,7,7,1,1,7,7,7,7,7,7,1,6,2,7,4,4,4,4,4,2,2,3,2,2,3,1,3,3,3,1,4,2,2,5.8,4,5.66666666666667,1,11.4285714285714,1,3,3,2,3,4,2,4,3,3,3.06666666666667,1,2
0,100,275,1,"anonymous","EN",2,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,2.224,0,NA,NA,NA,NA,9,3,7,2,6,7,7,1,3,6,7,7,7,6,7,2,6,2,7,4,4,4,5,4,1,1,3,2,3,4,1,4,4,2,2,3,1,2,5.8,4.25,5.66666666666667,1,11.3571428571429,1,4,4,2,2,4,1,3,4,3,3.06666666666667,1,2
0,100,200,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.378,0,NA,NA,NA,NA,8,6,6,1,7,7,7,1,2,5,6,6,6,7,7,2,7,2,7,4,4,4,5,4,2,1,3,2,1,4,2,2,3,3,1,3,1,1,5.6,4.25,5.55555555555556,1,11.0714285714286,1,3,4,2,4,3,3,4,4,4,3.33333333333333,1,2
0,100,147,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.38,0,NA,NA,NA,NA,4,4,5,2,4,4,5,2,2,4,5,4,4,4,4,3,4,3,3,3,3,3,3,3,2,2,4,2,2,3,2,3,3,2,2,2,2,2,3.8,3,3.77777777777778,1,11.3571428571429,1,3,3,1,3,3,2,3,3,3,2.6,1,2
0,100,316,1,"anonymous","EN",2,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.694,0,NA,NA,NA,NA,5,4,6,1,5,7,5,6,4,5,6,7,7,2,7,1,6,3,7,3,4,5,4,4,2,1,2,4,2,4,1,2,4,4,1,4,1,1,5.2,4,5.11111111111111,1,11.3571428571429,1,3,4,3,3,4,3,4,4,4,3.73333333333333,1,2
0,100,1019,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,14.354,0,NA,NA,NA,NA,1,1,1,1,2,5,5,6,1,4,3,3,4,2,4,1,2,3,3,4,4,4,4,3,1,1,3,2,2,4,1,2,3,3,2,4,1,1,3.4,4,2.77777777777778,1,11.0714285714286,1,4,4,2,3,4,3,3,4,4,3.33333333333333,0,2
0,100,1772,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,3.395,0,NA,NA,NA,NA,9,5,5,2,5,4,5,2,2,5,5,5,5,6,6,6,6,4,5,3,4,4,4,3,1,2,1,3,1,4,1,3,3,3,1,3,2,1,4.2,3.75,5.33333333333333,1,11,1,4,3,4,4,4,2,4,3,4,3.4,1,2
0,100,131,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.319,0,NA,NA,NA,NA,9,4,6,2,6,6,7,3,2,5,6,6,6,7,7,1,6,2,6,3,2,2,4,2,2,2,3,2,2,4,1,3,3,2,2,4,2,1,5.2,2.75,5.22222222222222,1,11.2142857142857,1,3,3,2,3,4,2,3,3,4,2.93333333333333,1,2
0,100,104,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,3.097,0,NA,NA,NA,NA,7,2,7,1,7,6,7,1,4,7,7,7,7,4,5,2,6,1,7,5,4,4,4,3,3,3,2,3,2,3,2,3,2,3,2,3,1,1,6.2,4.25,5.11111111111111,1,11.3571428571429,1,2,2,3,3,3,2,3,4,4,2.86666666666667,1,2
0,100,197,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,6.629,0,NA,NA,NA,NA,7,6,5,5,6,6,6,6,7,6,5,5,6,6,7,3,7,2,7,NA,NA,NA,NA,3,2,2,2,3,1,4,4,2,3,3,1,4,1,1,6.2,NA,5.33333333333333,1,11.2857142857143,1,3,3,3,4,1,3,4,4,4,3.26666666666667,1,2
0,100,548,1,"anonymous","EN",2,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,12.889,0,NA,NA,NA,NA,10,7,7,7,7,7,7,1,4,7,7,4,7,7,7,1,7,1,7,4,4,4,4,3,2,2,3,2,2,3,3,3,3,3,2,3,2,2,6.4,4,5.33333333333333,1,11.5,1,3,3,2,3,2,2,3,3,3,2.73333333333333,1,2
0,100,799,1,"anonymous","EN",1,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.794,0,NA,NA,NA,NA,9,6,6,NA,7,7,7,1,1,6,6,6,6,6,6,2,4,4,5,4,4,4,4,3,1,1,1,3,1,3,1,2,3,3,3,3,1,2,5.6,4,5,1,11,1,4,4,4,4,4,3,2,4,3,3.33333333333333,1,2
0,100,515,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,1,"Hispanic",1,1," ",0,0,1.45,0,NA,NA,NA,NA,10,7,7,1,7,7,7,1,1,7,7,7,7,7,7,1,7,1,7,4,5,5,5,4,1,1,1,1,1,4,1,1,4,4,1,4,1,1,5.8,4.75,5.66666666666667,1,10.8571428571429,1,4,4,4,4,4,4,4,4,4,3.8,1,2
0,100,233,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,7.327,0,NA,NA,NA,NA,5,3,4,2,4,5,5,2,2,5,5,5,2,5,5,1,6,4,5,4,4,3,3,3,1,1,4,1,2,4,2,2,3,2,2,4,2,2,4.2,3.5,4.22222222222222,1,11.2142857142857,1,4,4,1,3,3,3,3,3,3,2.93333333333333,1,2
0,100,398,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,3.054,0,NA,NA,NA,NA,7,5,6,3,6,6,6,3,1,5,6,6,4,5,5,1,4,4,5,4,4,4,4,4,2,2,3,3,1,4,2,3,3,3,1,4,1,1,4.8,4,4.44444444444444,1,11.3571428571429,1,3,3,2,4,3,2,4,4,4,3.33333333333333,1,2
0,100,162,1,"anonymous","EN",1,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.008,0,NA,NA,NA,NA,9,6,6,6,6,7,6,6,4,6,5,6,5,5,6,5,6,4,5,4,4,5,3,4,3,3,4,3,3,3,2,3,4,4,3,3,3,3,5.8,4,5.22222222222222,1,12.2142857142857,1,2,2,1,2,3,2,2,2,2,2.6,1,2
0,100,243,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",1,1," ",0,0,5.826,0,NA,NA,NA,NA,7,4,4,4,5,5,5,2,2,6,6,6,6,6,6,1,6,5,4,4,4,4,4,4,1,1,2,2,2,4,1,3,4,3,1,4,1,1,4.6,4,5.11111111111111,1,11.1428571428571,1,4,4,3,3,4,2,4,4,4,3.53333333333333,1,2
0,100,338,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.25,0,NA,NA,NA,NA,10,6,6,6,7,7,7,1,3,6,5,6,3,5,6,2,6,2,3,5,5,5,5,4,1,2,2,2,1,4,1,3,4,3,1,3,1,2,6,5,4.22222222222222,1,11.1428571428571,1,4,3,3,4,4,2,4,4,3,3.4,1,2
0,100,237,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.78,0,NA,NA,NA,NA,7,4,5,1,5,5,5,5,1,5,6,6,6,6,6,6,6,6,6,3,3,3,3,4,2,1,2,2,2,2,1,2,2,3,1,3,1,2,4.2,3,6,1,11,1,3,4,3,3,4,3,4,4,3,3.13333333333333,1,2
0,100,193,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.124,0,NA,NA,NA,NA,6,5,4,1,5,5,6,1,3,6,5,4,5,6,7,2,6,3,5,4,4,4,4,4,2,2,3,2,3,3,2,3,3,3,2,3,2,2,5,4,4.77777777777778,1,11.5714285714286,1,3,3,2,2,3,2,3,3,3,2.8,1,2
0,100,248,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.645,0,NA,NA,NA,NA,3,2,2,1,3,3,3,1,1,6,5,5,5,5,5,1,5,5,2,4,4,4,4,3,2,2,3,1,3,3,1,4,3,2,1,3,3,3,3.2,4,4.22222222222222,1,11.4285714285714,1,3,3,2,2,4,1,4,2,2,2.53333333333333,1,2
0,100,236,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,9.553,0,NA,NA,NA,NA,7,NA,3,NA,5,5,6,4,2,4,4,4,3,3,4,3,5,3,5,4,4,4,4,4,1,1,1,3,2,3,1,2,3,3,2,3,1,2,4.4,4,3.77777777777778,1,11.0714285714286,1,4,4,4,3,4,3,3,4,3,3.4,NA,2
0,100,158,1,"anonymous","EN",1,21,1,NA,NA,NA,NA,NA," ",2,1," ",0.995,0.995,2.154,1,NA,NA,NA,NA,5,3,5,5,1,7,7,2,2,4,7,1,1,7,7,1,5,1,4,5,4,4,4,3,1,2,4,2,4,2,2,2,1,3,2,2,3,2,4.2,4.25,3.77777777777778,1,11.3571428571429,1,4,3,1,1,3,3,3,2,3,2.4,1,2
0,100,676,1,"anonymous","EN",2,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.425,0,NA,NA,NA,NA,10,7,7,7,7,7,7,1,1,7,6,4,6,6,6,1,5,2,7,4,4,4,5,3,1,1,2,3,1,4,1,1,4,3,1,4,2,1,5.8,4.25,4.77777777777778,1,11,1,4,4,3,4,4,4,4,3,4,3.66666666666667,1,2
0,100,76,1,"anonymous","EN",1,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.657,0,NA,NA,NA,NA,8,5,6,2,7,7,7,1,4,7,7,7,7,7,6,6,4,6,7,4,4,5,3,3,3,2,3,3,4,4,4,3,3,3,2,3,4,4,6.4,4,6.33333333333333,1,12.1428571428571,1,2,3,2,1,1,2,3,1,1,2.33333333333333,1,2
0,100,246,1,"anonymous","EN",2,21,1,NA,NA,NA,NA,NA," ",1,1," ",0,0,1.676,0,NA,NA,NA,NA,9,6,6,1,7,7,7,2,1,5,6,6,6,7,7,1,6,6,6,4,4,4,4,4,1,1,2,2,1,4,2,2,3,3,2,3,2,2,5.4,4,5.66666666666667,1,11.1428571428571,1,4,4,3,4,3,3,3,3,3,3.26666666666667,1,2
0,100,1131,1,"anonymous","EN",2,21,1,NA,NA,NA,NA,NA," ",1,1," ",0,0,1.85,0,NA,NA,NA,NA,10,6,6,6,6,6,7,1,1,6,6,6,6,7,7,1,4,4,5,4,4,4,4,3,2,2,2,1,2,2,1,2,3,2,1,3,2,1,5.2,4,5.11111111111111,1,10.9285714285714,1,3,3,3,3,4,3,4,3,4,2.93333333333333,1,2
0,100,299,1,"anonymous","EN",1,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.447,0,NA,NA,NA,NA,2,2,2,2,4,4,5,6,1,4,4,6,5,5,5,1,4,1,5,2,2,3,2,4,1,1,1,1,2,4,1,3,3,1,2,3,3,1,3.6,2.25,4,1,10.9285714285714,1,4,4,4,3,4,2,3,2,4,3.06666666666667,1,2
0,100,302,1,"anonymous","EN",2,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.538,0,NA,NA,NA,NA,10,7,7,1,7,7,7,1,1,7,7,7,7,4,7,2,6,2,7,5,5,5,5,4,3,3,4,2,4,2,4,4,2,2,2,3,3,2,5.8,5,5.44444444444444,1,12,1,2,2,1,1,1,1,3,2,3,2.06666666666667,1,2
0,100,464,1,"anonymous","EN",1,21,1,NA,NA,1,NA,NA," ",2,1," ",0,0,5.595,0,NA,NA,NA,NA,5,5,5,2,5,6,6,1,1,4,5,6,5,7,7,1,4,4,1,3,4,4,5,3,3,3,4,2,4,4,2,3,3,2,1,2,3,2,4.4,4,4.44444444444444,1,11.6428571428571,1,2,2,1,1,3,2,4,2,3,2.4,1,2
0,100,160,1,"anonymous","EN",1,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.655,0,NA,NA,NA,NA,7,5,6,2,5,6,6,2,2,6,5,3,4,6,7,2,5,3,4,4,4,4,4,4,2,2,3,2,2,3,2,3,3,2,2,3,2,3,5,4,4.33333333333333,1,11.5,1,3,3,2,3,3,2,3,3,2,2.73333333333333,1,2
0,100,100,1,"anonymous","EN",1,21,NA,1,NA,NA,NA,NA," ",2,1," ",0,0,1.231,0,NA,NA,NA,NA,2,1,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,6,3.75,6,1,12.0714285714286,1,1,3,2,2,2,2,2,2,2,2.46666666666667,0,2
0,100,175,1,"anonymous","EN",2,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,3.018,0,NA,NA,NA,NA,8,6,6,4,6,6,7,2,3,6,6,6,6,6,6,6,6,2,6,4,4,4,3,4,1,1,1,3,2,4,1,1,4,3,1,4,1,1,5.6,3.75,5.55555555555556,1,11,1,4,4,4,3,4,4,4,4,4,3.8,1,2
0,100,2049,1,"anonymous","EN",2,21,1,NA,NA,NA,NA,1,"mexican",1,1," ",0,0,11.297,0,NA,NA,NA,NA,7,7,7,2,6,6,7,1,2,7,5,6,6,7,7,2,6,2,6,4,3,4,2,4,2,1,2,1,1,4,2,3,4,2,1,3,2,2,5.6,3.25,5.22222222222222,1,11.1428571428571,1,3,4,3,4,3,2,4,3,3,3.13333333333333,1,2
0,100,135,1,"anonymous","EN",2,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,4.061,0,NA,NA,NA,NA,10,7,7,7,7,7,7,4,4,4,7,7,7,7,7,7,7,7,7,4,4,4,4,2,1,1,1,2,2,2,2,2,4,4,2,2,2,2,5.8,4,7,1,11.0714285714286,1,4,4,4,3,3,3,3,3,3,3.06666666666667,1,2
0,100,266,1,"anonymous","EN",2,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,5.287,0,NA,NA,NA,NA,4,3,4,2,6,6,6,2,2,6,5,5,5,5,5,2,5,2,5,4,4,4,4,2,3,3,3,2,1,3,3,2,3,2,1,3,1,1,5.2,4,4.33333333333333,1,11.1428571428571,1,2,2,2,4,2,3,4,4,4,2.8,1,2
0,59,5003,0,"anonymous","EN",2,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
0,100,116,1,"anonymous","EN",1,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.515,0,NA,NA,NA,NA,7,7,1,1,4,7,7,1,4,4,4,4,4,7,4,1,7,1,4,3,3,3,3,4,4,4,3,2,2,2,3,3,3,2,3,2,4,4,5.2,3,4,1,12.0714285714286,1,1,1,2,3,2,2,2,1,1,2,1,2
0,100,188,1,"anonymous","EN",2,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.692,0,NA,NA,NA,NA,10,7,7,NA,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,4,4,4,4,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,5.8,4,7,1,11.8571428571429,1,2,2,2,3,2,2,2,2,2,2.4,1,2
0,100,243,1,"anonymous","EN",2,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.347,0,NA,NA,NA,NA,9,NA,7,NA,7,7,7,2,2,6,6,6,6,3,6,2,6,2,6,4,4,4,4,4,1,2,4,4,3,2,1,4,3,4,3,2,2,3,5.8,4,4.77777777777778,1,11.8571428571429,1,4,3,1,2,4,1,2,3,2,2.73333333333333,NA,2
0,100,163,1,"anonymous","EN",1,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,4.953,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,1,1,4,2,1,4,1,1,4,4,1,4,1,4,1,5,1,1,11.3571428571429,1,4,4,1,4,4,4,4,4,1,3.46666666666667,0,2
0,100,160,1,"anonymous","EN",1,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.721,0,NA,NA,NA,NA,5,3,3,3,5,4,5,3,1,5,5,4,6,7,7,1,6,2,4,3,3,3,3,4,4,4,3,2,2,2,2,3,3,2,2,3,4,4,4,3,4.66666666666667,1,12,1,1,1,2,3,3,2,3,1,1,2.2,1,2
0,100,55,1,"anonymous","EN",1,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,0.817,0,NA,NA,NA,NA,7,4,4,3,5,5,5,3,3,5,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,3,2,3,4.6,3,4,1,11.5714285714286,1,2,3,2,3,2,3,3,3,2,2.66666666666667,1,2
0,100,90,1,"anonymous","EN",1,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.12,0,NA,NA,NA,NA,2,6,6,5,5,5,6,5,4,6,4,4,5,5,4,4,3,5,5,3,3,4,3,3,3,2,3,3,2,3,3,3,3,4,4,2,2,3,5.2,3.25,4.33333333333333,1,11.8571428571429,1,2,3,2,3,2,2,1,3,2,2.53333333333333,1,2
0,100,152,1,"anonymous","EN",1,21,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.317,0,NA,NA,NA,NA,3,3,3,3,3,3,3,2,1,4,2,2,4,5,5,1,5,1,5,4,4,4,4,3,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2.8,4,3.33333333333333,1,11.4285714285714,1,3,3,3,3,2,2,3,3,3,2.73333333333333,1,2
0,59,29,0,"anonymous","EN",1,21,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,2.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
0,100,278,1,"anonymous","EN",2,22,NA,1,NA,NA,NA,NA," ",2,1," ",0,0,5.217,0,NA,NA,NA,NA,5,5,5,4,6,6,6,2,1,6,7,5,4,3,5,3,6,4,7,4,4,4,4,4,1,1,2,3,1,2,1,1,3,4,1,4,1,1,5,4,4.88888888888889,1,11,1,4,4,3,4,4,4,4,4,4,3.66666666666667,1,2
0,100,159,1,"anonymous","EN",1,22,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.342,0,NA,NA,NA,NA,7,6,7,1,5,5,6,1,3,6,6,4,4,7,7,2,6,1,5,4,4,4,4,3,3,2,4,2,3,3,2,4,3,3,2,3,2,3,5,4,4.66666666666667,1,11.7857142857143,1,2,3,1,2,3,1,3,3,2,2.46666666666667,1,2
0,100,216,1,"anonymous","EN",1,22,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,3.162,0,NA,NA,NA,NA,7,6,6,4,5,5,5,1,2,4,5,5,5,5,6,3,4,4,5,4,4,4,3,3,1,2,2,2,2,3,1,1,2,2,2,3,2,2,4.2,3.75,4.66666666666667,1,10.9285714285714,1,4,3,3,3,4,4,3,3,3,3,1,2
0,100,159,1,"anonymous","EN",2,23,NA,1,NA,NA,NA,NA," ",2,1," ",0,0,3.434,0,NA,NA,NA,NA,7,4,4,4,5,5,5,6,6,1,5,6,6,6,7,1,5,1,7,4,3,3,4,3,1,2,4,3,2,4,1,4,3,3,1,3,1,1,4.4,3.5,4.88888888888889,1,11.2857142857143,1,4,3,1,3,4,1,4,4,4,3.13333333333333,1,2
0,100,271,1,"anonymous","EN",2,26,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,3.75,0,NA,NA,NA,NA,9,6,6,6,6,6,6,2,2,6,6,6,6,4,5,5,6,1,7,4,4,4,4,3,3,3,3,3,2,3,4,4,2,2,2,3,2,3,5.2,4,5.11111111111111,1,11.7857142857143,1,2,2,2,3,1,1,3,3,2,2.33333333333333,1,2
0,59,50,0,"anonymous","EN",2,29,NA,NA,NA,NA,NA,1,"Latina/Middle Eastern",1,1," ",0,0,3.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
0,100,102,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,2," ",0,0,1.167,0,NA,NA,NA,NA,7,4,4,4,6,6,6,1,3,5,7,7,3,3,6,1,NA,2,5,4,4,2,4,2,2,2,3,3,3,3,3,2,2,2,2,3,3,3,5.2,3.5,NA,1,11.5,1,3,3,2,2,2,3,3,2,2,2.46666666666667,0,1
0,100,368,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,2," ",0,0,2.3,0,NA,NA,NA,NA,9,7,7,7,5,6,4,2,1,4,5,6,6,6,6,2,4,4,6,3,4,4,4,3,2,2,1,2,2,3,1,1,3,2,2,4,3,1,4,3.75,5,1,11.0714285714286,1,3,3,4,3,4,4,3,2,4,3.13333333333333,0,1
0,100,305,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,2," ",0,0,5.17,0,NA,NA,NA,NA,4,3,3,3,4,4,5,2,3,4,5,4,5,4,5,2,3,3,4,4,4,4,3,4,1,1,1,2,1,4,2,2,4,3,1,3,1,2,4,3.75,3.88888888888889,1,11,1,4,4,4,4,3,3,4,4,3,3.53333333333333,0,1
0,100,218,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,2," ",0,0,2.794,0,NA,NA,NA,NA,10,7,7,7,7,7,7,1,1,7,7,7,7,3,7,1,7,1,6,4,4,4,4,2,4,2,4,1,2,3,1,3,3,2,1,3,2,3,5.8,4,5.11111111111111,1,11.3571428571429,1,1,3,1,3,4,2,4,3,2,2.46666666666667,0,1
0,100,193,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,2," ",0,0,1.741,0,NA,NA,NA,NA,5,5,5,5,5,4,4,2,2,5,5,6,6,5,5,4,5,5,6,4,3,4,4,3,2,2,3,2,2,3,2,3,3,3,2,3,2,2,4,3.75,5.22222222222222,1,11.4285714285714,1,3,3,2,3,3,2,3,3,3,2.8,0,1
0,100,221,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,2," ",0,0,5.329,0,NA,NA,NA,NA,7,5,4,6,7,7,7,NA,4,7,5,4,5,5,5,3,5,1,5,4,4,4,4,3,1,1,2,3,1,3,1,1,3,4,1,4,1,2,6.4,4,4.22222222222222,1,11,1,4,4,3,4,4,4,4,4,3,3.6,0,1
0,100,700,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,2," ",0,0,5.136,0,NA,NA,NA,NA,6,1,1,1,4,4,5,3,1,4,5,4,4,4,5,4,4,4,4,4,4,4,4,3,1,3,2,3,3,2,2,3,3,3,2,3,2,2,3.6,4,4.22222222222222,1,11.5,1,4,2,3,2,3,2,3,3,3,2.8,0,1
0,94,470362,0,"anonymous","EN",1,20,NA,1,NA,NA,NA,NA," ",2,2," ",1.629,1.629,2.249,1,NA,NA,NA,NA,7,4,5,5,4,2,2,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.75,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
0,100,123,1,"anonymous","EN",1,20,1,NA,NA,NA,NA,NA," ",2,2," ",0,0,4.842,0,NA,NA,NA,NA,10,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,7,7,4,3,5,5,4,1,1,1,4,1,4,1,2,4,4,1,4,4,4,5.8,4.25,7,1,11.5714285714286,1,4,4,4,4,4,3,4,1,1,3.53333333333333,0,2
0,100,265,1,"anonymous","EN",1,19,1,NA,NA,1,NA,NA," ",2,3,"N/A",0,0,1.554,0,NA,NA,NA,NA,1,1,1,1,6,5,5,5,4,6,7,6,3,3,5,5,5,5,6,4,4,4,4,2,2,2,3,2,3,3,2,3,3,3,2,3,2,2,5.2,4,5,1,11.4285714285714,1,3,3,2,2,3,2,3,3,3,2.66666666666667,0,1
